ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
10018,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10019,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10020,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10021,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10022,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10023,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10024,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10025,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10026,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10027,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10028,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10029,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10030,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10031,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10032,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10033,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10034,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10035,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10036,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10037,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10038,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10039,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10040,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10041,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10043,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10044,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10045,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10055,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10065,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10069,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10075,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10080,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10081,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10101,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10103,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10104,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10105,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10106,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10107,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10108,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10110,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10111,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10112,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10113,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10115,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10116,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10117,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10118,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10119,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10120,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10121,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10122,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10123,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10124,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10125,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10126,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10128,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10129,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10131,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10133,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10138,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10150,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10151,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10152,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10153,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10154,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10155,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10156,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10157,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10158,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10159,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10160,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10162,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10163,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10164,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10165,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10166,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10167,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10168,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10169,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10170,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10171,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10172,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10173,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10174,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10175,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10176,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10177,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10178,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10179,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10185,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10199,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10203,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10211,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10212,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10213,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10258,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10268,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10269,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10271,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10272,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10274,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10275,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10276,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10277,35620,NEW YORK,NY,0.000000000,0.000000000,1.000000000,1.000000000
10278,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10279,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10280,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10281,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10282,35620,NEW YORK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10285,35620,NEW YORK,NY,0.000000000,1.000000000,1.000000000,1.000000000
10301,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10302,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10303,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10304,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10305,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10306,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10307,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10308,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10309,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10310,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10311,35620,STATEN ISLAND,NY,0.000000000,1.000000000,1.000000000,1.000000000
10312,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10313,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10314,35620,STATEN ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10451,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10452,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10453,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10454,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10455,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10456,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10457,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10458,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10459,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10460,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10461,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10462,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10463,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10464,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10465,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10466,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10467,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10468,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10469,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10470,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10471,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10472,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10473,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10474,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10475,35620,BRONX,NY,1.000000000,1.000000000,1.000000000,1.000000000
10501,35620,AMAWALK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10502,35620,ARDSLEY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10503,35620,ARDSLEY ON HUDSON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10504,35620,ARMONK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10505,35620,BALDWIN PLACE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10506,35620,BEDFORD,NY,1.000000000,1.000000000,1.000000000,1.000000000
10507,35620,BEDFORD HILLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10509,35620,BREWSTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
10510,35620,BRIARCLIFF MANOR,NY,1.000000000,1.000000000,1.000000000,1.000000000
10511,35620,BUCHANAN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10512,35620,CARMEL,NY,1.000000000,1.000000000,1.000000000,1.000000000
10514,35620,CHAPPAQUA,NY,1.000000000,1.000000000,1.000000000,1.000000000
10516,35620,COLD SPRING,NY,1.000000000,1.000000000,1.000000000,1.000000000
10517,35620,CROMPOND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10518,35620,CROSS RIVER,NY,1.000000000,1.000000000,1.000000000,1.000000000
10519,35620,CROTON FALLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10520,35620,CROTON ON HUDSON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10522,35620,DOBBS FERRY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10523,35620,ELMSFORD,NY,1.000000000,1.000000000,1.000000000,1.000000000
10524,35620,GARRISON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10526,35620,GOLDENS BRIDGE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10527,35620,GRANITE SPRINGS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10528,35620,HARRISON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10530,35620,HARTSDALE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10532,35620,HAWTHORNE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10533,35620,IRVINGTON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10535,35620,JEFFERSON VALLEY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10536,35620,KATONAH,NY,1.000000000,1.000000000,1.000000000,1.000000000
10537,35620,LAKE PEEKSKILL,NY,1.000000000,1.000000000,1.000000000,1.000000000
10538,35620,LARCHMONT,NY,1.000000000,1.000000000,1.000000000,1.000000000
10540,35620,LINCOLNDALE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10541,35620,MAHOPAC,NY,1.000000000,1.000000000,1.000000000,1.000000000
10542,35620,MAHOPAC FALLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10543,35620,MAMARONECK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10545,35620,MARYKNOLL,NY,0.000000000,0.000000000,1.000000000,1.000000000
10546,35620,MILLWOOD,NY,1.000000000,1.000000000,1.000000000,1.000000000
10547,35620,MOHEGAN LAKE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10548,35620,MONTROSE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10549,35620,MOUNT KISCO,NY,1.000000000,1.000000000,1.000000000,1.000000000
10550,35620,MOUNT VERNON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10551,35620,MOUNT VERNON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10552,35620,MOUNT VERNON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10553,35620,MOUNT VERNON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10560,35620,NORTH SALEM,NY,1.000000000,1.000000000,1.000000000,1.000000000
10562,35620,OSSINING,NY,1.000000000,1.000000000,1.000000000,1.000000000
10566,35620,PEEKSKILL,NY,1.000000000,1.000000000,1.000000000,1.000000000
10567,35620,CORTLANDT MANOR,NY,1.000000000,1.000000000,1.000000000,1.000000000
10570,35620,PLEASANTVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10573,35620,PORT CHESTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
10576,35620,POUND RIDGE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10577,35620,PURCHASE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10578,35620,PURDYS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10579,35620,PUTNAM VALLEY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10580,35620,RYE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10583,35620,SCARSDALE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10587,35620,SHENOROCK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10588,35620,SHRUB OAK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10589,35620,SOMERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10590,35620,SOUTH SALEM,NY,1.000000000,1.000000000,1.000000000,1.000000000
10591,35620,TARRYTOWN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10594,35620,THORNWOOD,NY,1.000000000,1.000000000,1.000000000,1.000000000
10595,35620,VALHALLA,NY,1.000000000,1.000000000,1.000000000,1.000000000
10596,35620,VERPLANCK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10597,35620,WACCABUC,NY,1.000000000,1.000000000,1.000000000,1.000000000
10598,35620,YORKTOWN HEIGHTS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10601,35620,WHITE PLAINS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10602,35620,WHITE PLAINS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10603,35620,WHITE PLAINS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10604,35620,WEST HARRISON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10605,35620,WHITE PLAINS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10606,35620,WHITE PLAINS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10607,35620,WHITE PLAINS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10610,35620,WHITE PLAINS,NY,0.000000000,1.000000000,0.000000000,1.000000000
10701,35620,YONKERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10702,35620,YONKERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10703,35620,YONKERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10704,35620,YONKERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10705,35620,YONKERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10706,35620,HASTINGS ON HUDSON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10707,35620,TUCKAHOE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10708,35620,BRONXVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10709,35620,EASTCHESTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
10710,35620,YONKERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10801,35620,NEW ROCHELLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10802,35620,NEW ROCHELLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10803,35620,PELHAM,NY,1.000000000,1.000000000,1.000000000,1.000000000
10804,35620,NEW ROCHELLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10805,35620,NEW ROCHELLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10901,35620,SUFFERN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10910,39100,ARDEN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10911,35620,BEAR MOUNTAIN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10912,39100,BELLVALE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10913,35620,BLAUVELT,NY,1.000000000,1.000000000,1.000000000,1.000000000
10914,39100,BLOOMING GROVE,NY,1.000000000,0.000000000,1.000000000,1.000000000
10915,39100,BULLVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10916,39100,CAMPBELL HALL,NY,1.000000000,1.000000000,1.000000000,1.000000000
10917,39100,CENTRAL VALLEY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10918,39100,CHESTER,NY,1.000000000,1.000000000,1.000000000,1.000000000
10919,39100,CIRCLEVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10920,35620,CONGERS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10921,39100,FLORIDA,NY,1.000000000,1.000000000,1.000000000,1.000000000
10922,39100,FORT MONTGOMERY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10923,35620,GARNERVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10924,39100,GOSHEN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10925,39100,GREENWOOD LAKE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10926,39100,HARRIMAN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10927,35620,HAVERSTRAW,NY,1.000000000,1.000000000,1.000000000,1.000000000
10928,39100,HIGHLAND FALLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10930,39100,HIGHLAND MILLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10931,35620,HILLBURN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10932,39100,HOWELLS,NY,1.000000000,0.000000000,1.000000000,1.000000000
10933,39100,JOHNSON,NY,1.000000000,0.000000000,1.000000000,1.000000000
10940,39100,MIDDLETOWN,NY,0.992125984,0.999567474,1.000000000,0.993152758
10940,99999,MIDDLETOWN,NY,0.007874016,0.000432526,0.000000000,0.006847242
10941,39100,MIDDLETOWN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10949,39100,MONROE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10950,39100,MONROE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10952,35620,MONSEY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10953,39100,MOUNTAINVILLE,NY,1.000000000,0.000000000,1.000000000,1.000000000
10954,35620,NANUET,NY,1.000000000,1.000000000,1.000000000,1.000000000
10956,35620,NEW CITY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10958,39100,NEW HAMPTON,NY,1.000000000,1.000000000,1.000000000,1.000000000
10959,39100,NEW MILFORD,NY,0.000000000,0.000000000,1.000000000,1.000000000
10960,35620,NYACK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10962,35620,ORANGEBURG,NY,1.000000000,1.000000000,1.000000000,1.000000000
10963,99999,OTISVILLE,NY,0.012658228,0.000000000,0.000000000,0.011926606
10963,39100,OTISVILLE,NY,0.987341772,1.000000000,1.000000000,0.988073394
10964,35620,PALISADES,NY,1.000000000,1.000000000,1.000000000,1.000000000
10965,35620,PEARL RIVER,NY,1.000000000,1.000000000,1.000000000,1.000000000
10968,35620,PIERMONT,NY,1.000000000,1.000000000,1.000000000,1.000000000
10969,39100,PINE ISLAND,NY,1.000000000,1.000000000,1.000000000,1.000000000
10970,35620,POMONA,NY,1.000000000,1.000000000,1.000000000,1.000000000
10973,39100,SLATE HILL,NY,1.000000000,1.000000000,1.000000000,1.000000000
10974,35620,SLOATSBURG,NY,1.000000000,1.000000000,1.000000000,1.000000000
10975,39100,SOUTHFIELDS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10976,35620,SPARKILL,NY,1.000000000,1.000000000,1.000000000,1.000000000
10977,35620,SPRING VALLEY,NY,1.000000000,1.000000000,1.000000000,1.000000000
10979,39100,STERLING FOREST,NY,0.000000000,0.000000000,1.000000000,1.000000000
10980,35620,STONY POINT,NY,1.000000000,1.000000000,1.000000000,1.000000000
10981,39100,SUGAR LOAF,NY,1.000000000,1.000000000,1.000000000,1.000000000
10982,35620,TALLMAN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10983,35620,TAPPAN,NY,1.000000000,1.000000000,1.000000000,1.000000000
10984,35620,THIELLS,NY,1.000000000,1.000000000,1.000000000,1.000000000
10985,39100,THOMPSON RIDGE,NY,1.000000000,0.000000000,1.000000000,1.000000000
10986,35620,TOMKINS COVE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10987,39100,TUXEDO PARK,NY,0.997538966,1.000000000,1.000000000,0.997777778
10987,35620,TUXEDO PARK,NY,0.002461034,0.000000000,0.000000000,0.002222222
10988,39100,UNIONVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10989,35620,VALLEY COTTAGE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10990,39100,WARWICK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10992,39100,WASHINGTONVILLE,NY,1.000000000,1.000000000,1.000000000,1.000000000
10993,35620,WEST HAVERSTRAW,NY,1.000000000,1.000000000,1.000000000,1.000000000
10994,35620,WEST NYACK,NY,1.000000000,1.000000000,1.000000000,1.000000000
10996,39100,WEST POINT,NY,1.000000000,1.000000000,1.000000000,1.000000000
10998,39100,WESTTOWN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11001,35620,FLORAL PARK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11002,35620,FLORAL PARK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11003,35620,ELMONT,NY,1.000000000,1.000000000,1.000000000,1.000000000
11004,35620,GLEN OAKS,NY,1.000000000,1.000000000,1.000000000,1.000000000
11005,35620,FLORAL PARK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11010,35620,FRANKLIN SQUARE,NY,1.000000000,1.000000000,1.000000000,1.000000000
11020,35620,GREAT NECK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11021,35620,GREAT NECK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11022,35620,GREAT NECK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11023,35620,GREAT NECK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11024,35620,GREAT NECK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11030,35620,MANHASSET,NY,1.000000000,1.000000000,1.000000000,1.000000000
11040,35620,NEW HYDE PARK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11042,35620,NEW HYDE PARK,NY,1.000000000,1.000000000,1.000000000,1.000000000
11050,35620,PORT WASHINGTON,NY,1.000000000,1.000000000,1.000000000,1.000000000
11096,35620,INWOOD,NY,1.000000000,1.000000000,1.000000000,1.000000000
11101,35620,LONG ISLAND CITY,NY,1.000000000,1.000000000,1.000000000,1.000000000
11102,35620,ASTORIA,NY,1.000000000,1.000000000,1.000000000,1.000000000
11103,35620,ASTORIA,NY,1.000000000,1.000000000,1.000000000,1.000000000
11104,35620,SUNNYSIDE,NY,1.000000000,1.000000000,1.000000000,1.000000000
11105,35620,ASTORIA,NY,1.000000000,1.000000000,1.000000000,1.000000000
11106,35620,ASTORIA,NY,1.000000000,1.000000000,1.000000000,1.000000000
11109,35620,LONG ISLAND CITY,NY,1.000000000,1.000000000,1.000000000,1.000000000
11201,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11202,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11203,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11204,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11205,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11206,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11207,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11208,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11209,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11210,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
11211,35620,BROOKLYN,NY,1.000000000,1.000000000,1.000000000,1.000000000
